id,text,timestamp,ownerUsername,ownerProfilePicUrl,postUrl,source_file,source_text_col,comment_text,comment_text_norm,mode,word_count,has_gender_hint,has_stance_hint,has_experience_hint,has_learning_hint,has_change_hint,has_reinforcement_hint,has_action_hint,has_info_hint,has_identity_hint,keep,keep_reason
18026994800368470,"Ngai i'm shocked 😯, thank you Phil for this insight",2025-03-08T17:34:04.000Z,alicewgitau,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/394651092_672629474837720_6975576741709788413_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=108&ig_cache_key=GNTlhRfYxOnAwGMCAP20FqEWOs5gbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=4hXVG3gIJZ0Q7kNvwGXrcbH&_nc_oc=Ado0Y2emDXJhzxzOee1QgxXAJmPOTQ_iEiC-C1coO7MWomLl9Mzx8lE8LkSmcp5LQIc&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_ss=7a3ba&oh=00_Af2XQqzdbu9NAmSmoIuwjRaJS7bJXMI6b9KHqJVYR6pLJw&oe=69DA5C40,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,"Ngai i'm shocked 😯, thank you Phil for this insight","ngai i'm shocked 😯, thank you phil for this insight",v1,10,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
17929642238907813,Thank you @phil_director for sharing!,2025-03-08T17:33:09.000Z,naiyanoi_diana,https://scontent-sea1-1.cdninstagram.com/v/t51.82787-19/628594206_18096695375509139_7724903287709197382_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=108&ig_cache_key=GB6WdyWTNnc72UpAAEZkJ6ScXjRrbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy44NTIuQzMifQ%3D%3D&_nc_ohc=bEshMqc3OqQQ7kNvwFRIX1g&_nc_oc=Adq0S6W-NwrDXiLkhcNa2raq_OFzmffYDJ1aLogvlakLOY1VEoAAXau0YWMS0xELwMc&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_gid=zKxEf0KF8LjNto6M_jv-kg&_nc_ss=7a3ba&oh=00_Af0uXoD3hKlNNBrB4hQBVjHpfocsKuPC-Ff1CE3D8eYtsw&oe=69DA66C6,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,Thank you @phil_director for sharing!,thank you @phil_director for sharing!,v1,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
18024852995649753,A powerful film. Thank you for making this ❤️,2025-03-08T17:31:46.000Z,earl.karanja,https://scontent-sea5-1.cdninstagram.com/v/t51.82787-19/657720677_18096998150016383_2839904403430434629_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=107&ig_cache_key=GGUFNCd-jTu6H0tAAEXniSoCXmknbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=wDI2aQinsaIQ7kNvwHR7Ump&_nc_oc=Adqw2k_QzxhuMNGL7Uyjhk2Lz8zVxKdKWVud4mGfBz3NZOuXd3F1nADFJ9O7t5DTuSI&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_gid=zKxEf0KF8LjNto6M_jv-kg&_nc_ss=7a3ba&oh=00_Af0JXuue3uxjgGXIi4Vn0EU-oaQM03I3pq_tfuVpi1dTBA&oe=69DA7075,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,A powerful film. Thank you for making this ❤️,a powerful film. thank you for making this ❤️,v1,8,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
17999410757595252,So heartbreaking 💔,2025-03-08T17:09:18.000Z,muthoni.makena,https://scontent-sea1-1.cdninstagram.com/v/t51.82787-19/563119110_18395712493126711_2015438027837229391_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=101&ig_cache_key=GAaEkCE3BIuUzVpBAE9JDUQ1RvgbbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=vVbFRW7lGdkQ7kNvwE91zqQ&_nc_oc=Ado42klHOtytL2jhG7O_iBHVvGX7BTyeBKOZiu6kPIVU-r__J28M9XoU5xrDzP03YV8&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_gid=zKxEf0KF8LjNto6M_jv-kg&_nc_ss=7a3ba&oh=00_Af2P4yw1utvIkAohsR47XMinv_RbyJuUB8oPLvg6ypWOcA&oe=69DA4A5B,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,So heartbreaking 💔,so heartbreaking 💔,v1,2,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
17882631405147907,"👏👏👏as person who has walked a journey with those who were raped, I can tell you it's not easy, I used to have sleepless nights, most of the victims contracted HIV, others gave birth to kids who  were HIV +
It's a less y'all",2025-03-08T16:34:22.000Z,christyanyango,https://scontent-sea5-1.cdninstagram.com/v/t51.82787-19/607580714_18091337171295121_1801932654381843196_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=103&ig_cache_key=GCryNiSRW5ut_UVAAPxCm70zwAEZbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=ult9gvw7arMQ7kNvwGxs8MD&_nc_oc=Ado4MKUiQIxomfJ4KYZ_2mdcQuIsf4bIVP0upS-7cDAsbLyPV_uD7rWADgInlx4Ssy0&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_gid=zKxEf0KF8LjNto6M_jv-kg&_nc_ss=7a3ba&oh=00_Af1bWEKCf1epxYwy70C3zpiAmvoUErhmqlvEsWzl0kzl_g&oe=69DA5837,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,"👏👏👏as person who has walked a journey with those who were raped, I can tell you it's not easy, I used to have sleepless nights, most of the victims contracted HIV, others gave birth to kids who  were HIV +
It's a less y'all","👏👏👏as person who has walked a journey with those who were raped, i can tell you it's not easy, i used to have sleepless nights, most of the victims contracted hiv, others gave birth to kids who were hiv + it's a less y'all",v1,46,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
18036491879217577,Watching this for the little 9 year old girl who I met at work sexually abused but the mother hid the perpetrator. Il watch this for her. I still think about her,2025-03-08T16:14:40.000Z,moigesh,https://scontent-sea5-1.cdninstagram.com/v/t51.82787-19/629252942_18560663254045813_8537657740047940825_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=103&ig_cache_key=GE6jgSV1lA0s0-BBANn8a_l62nt2bmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDI0LkMzIn0%3D&_nc_ohc=lR1aUKQdU64Q7kNvwFT4MDa&_nc_oc=AdraI0MtIG1HDwcaceg8ouGzJH_pbxy4BhFDVa4Nrt72IFDrBcymF8-KaIBszW7sYFE&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_gid=zKxEf0KF8LjNto6M_jv-kg&_nc_ss=7a3ba&oh=00_Af2Xqd8bSk7YnlJBv1HDI0sVFfsQa5Q-lgiczvV0yrnq4w&oe=69DA783D,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,Watching this for the little 9 year old girl who I met at work sexually abused but the mother hid the perpetrator. Il watch this for her. I still think about her,watching this for the little 9 year old girl who i met at work sexually abused but the mother hid the perpetrator. il watch this for her. i still think about her,v1,32,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
18087947635580504,This was painful to watch but these stories must be told. Thank you Phil .,2025-03-08T15:29:47.000Z,joey_nish1,https://scontent-sea5-1.cdninstagram.com/v/t51.2885-19/359756348_947966589652769_3260666087284211561_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=109&ig_cache_key=GDxycRUhz9WrK14DAGn-vNeHNkAtbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=B8xIHeZTWJcQ7kNvwEzB0xG&_nc_oc=AdqtluR-fPu6fxv3LmtDx8FAHTAPl0XioqOafLyoRjS5KDWuTFUnadkMn2juFBDakyI&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_ss=7a3ba&oh=00_Af3gBLpsXzf1fjEiZ3SeIc7PZMGvyt33j6q4nlEKCfSmhA&oe=69DA5757,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,This was painful to watch but these stories must be told. Thank you Phil .,this was painful to watch but these stories must be told. thank you phil .,v1,14,False,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
17857687440386105,😢😢,2025-03-08T14:44:06.000Z,tribaltrinketsapparel,https://scontent-sea5-1.cdninstagram.com/v/t51.2885-19/441502365_2170106713341662_5259333056547302546_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=105&ig_cache_key=GJ3KUBre-sVXs7UHAJKs_L6M5-xIbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy40NjcuQzMifQ%3D%3D&_nc_ohc=eIOZ3WEM0asQ7kNvwEIQGs8&_nc_oc=AdpRxjk9k6N9NCINVSrS5je0p-cYPOlQO3qwOQJrkY--wbFKsS6qKe6gJEaZq-FkKSw&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_ss=7a3ba&oh=00_Af0PWkSQGLwIOWShVL8iG4g3Am669dt-wBjnBqe-vNChIw&oe=69DA7B6B,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,😢😢,😢😢,v1,0,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
18262574347287733,I watched this in the Morning and Weuh… but good job 🙌,2025-03-08T14:13:52.000Z,walush_kunga,https://scontent-sea5-1.cdninstagram.com/v/t51.2885-19/90756941_244056636763728_8895024553034514432_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=109&ig_cache_key=GE3XaAVQriPd990AAAAAAAC0eXF7bkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=tCbJKAaYP4kQ7kNvwE6Qkzg&_nc_oc=Adou6jFM71T5cyMloqhhFbjMya5TNN3L8m_P_si83jyfe1USq0i5_UY91M60QL71xco&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_ss=7a3ba&oh=00_Af3oTHdf1TTGl0ICul8ecZDn5veIQohpr8MPSf3SODHKQg&oe=69DA76BA,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,I watched this in the Morning and Weuh… but good job 🙌,i watched this in the morning and weuh… but good job 🙌,v1,11,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
18067729138810252,Thank you so so much for this 🥺💔💔💔. We thank you kwa kupaza sauti for all the victims who’ve been silenced 💔 and for all women at large 🥺. This is gut-wrenching💔. #endfemicideke,2025-03-08T14:04:20.000Z,nataliekeyyy,https://scontent-sea1-1.cdninstagram.com/v/t51.82787-19/627045346_18085668818166223_1778038055871756838_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=108&ig_cache_key=GOLzXyXPoW7p0UBAACa6XP0w3KwYbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy44MzEuQzMifQ%3D%3D&_nc_ohc=EhO278n4NeUQ7kNvwGNgBC4&_nc_oc=AdrJlGtLM00nhH45CR30hr5UCUzvTX5HZPdoVQ9eN1j8To04CSrS3BUr5vadCAmhSIY&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_gid=zKxEf0KF8LjNto6M_jv-kg&_nc_ss=7a3ba&oh=00_Af2GniSfpCzuiHxY8Mx7sHA3M78oTrEygxvUupM4n26A5A&oe=69DA47A1,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,Thank you so so much for this 🥺💔💔💔. We thank you kwa kupaza sauti for all the victims who’ve been silenced 💔 and for all women at large 🥺. This is gut-wrenching💔. #endfemicideke,thank you so so much for this 🥺💔💔💔. we thank you kwa kupaza sauti for all the victims who've been silenced 💔 and for all women at large 🥺. this is gut-wrenching💔. #endfemicideke,v1,32,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
18060141467012123,😭😭😭😭😭.... 💔 💔 💔 !!! I'm ANGRY! May God help me to forgive because every time I see yet another story of a defiled kid... It ..it..it... 😭 😭! I honestly feel like shooting down or burning the heartless person putting the kid through a lifetime of emotional damage if they survive the act. I'm ANGRY!,2025-03-08T13:26:58.000Z,bire_ge,https://scontent-sea1-1.cdninstagram.com/v/t51.89012-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-webp_s150x150&_nc_cat=1&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy5DMyJ9&_nc_ohc=UsKLEFO1RaIQ7kNvwFZVS-q&_nc_oc=Adqj298ePbalzWmwvF_qzTm5v0s9BAXKmpMWkX4pzon2AS8AdANknxoplsFoFbFAODA&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_gid=8cSr3jqPQWtcqevM1AdjbA&_nc_ss=7a3ba&oh=00_Af3oKeksCpO5XEd8RQzCvUxv8KCyhKaWHGeMplcj3kS1Cg&oe=69DA5199,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,😭😭😭😭😭.... 💔 💔 💔 !!! I'm ANGRY! May God help me to forgive because every time I see yet another story of a defiled kid... It ..it..it... 😭 😭! I honestly feel like shooting down or burning the heartless person putting the kid through a lifetime of emotional damage if they survive the act. I'm ANGRY!,😭😭😭😭😭.... 💔 💔 💔 !!! i'm angry! may god help me to forgive because every time i see yet another story of a defiled kid... it ..it..it... 😭 😭! i honestly feel like shooting down or burning the heartless person putting the kid through a lifetime of emotional damage if they survive the act. i'm angry!,v1,52,False,False,True,False,False,False,False,True,True,False,emoji_or_punct_only
17912167131089842,👏🏿👏🏿,2025-03-08T13:11:42.000Z,competent_wildflower,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/434401993_400046899562339_1840925859542946512_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=106&ig_cache_key=GMly5Bljh1ct12sBANBS48tQSIwZbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=TfmHoGBj_hYQ7kNvwHyFemV&_nc_oc=AdqBVQGqjO48CCvckLvbYRBmLctZFF3kdx09Wjq7m1CjatmUDI7rXQGPrn56AFcYZWc&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_ss=7a3ba&oh=00_Af19RNGO6LRszkE_35Gfs9wGSZcJETxpuUlWRprTBZTb-Q&oe=69DA6BCD,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,👏🏿👏🏿,👏🏿👏🏿,v1,0,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
18072155620840311,👏🏿,2025-03-08T12:48:52.000Z,njenga4l,https://scontent-sea1-1.cdninstagram.com/v/t51.82787-19/661588624_18092640407126418_2172481130353375613_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=106&ig_cache_key=GJAKbyeSAYQcKUdAAH258_cTNCYebmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=nOrji47hWUUQ7kNvwHcMlRF&_nc_oc=AdrY3XvXAwsBiAlfbA2S2lKWHhRjezgONYGkJUi1aJMdCkp9INMOwo714zWW3b_lsRs&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_gid=8cSr3jqPQWtcqevM1AdjbA&_nc_ss=7a3ba&oh=00_Af344W1pztVo9ZU4Hddz_NWX_j10PJs369Q2OgPzv3Vd_w&oe=69DA5A6D,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,👏🏿,👏🏿,v1,0,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
17926612769923213,💔💔,2025-03-08T12:44:47.000Z,yusuf.shamim,https://scontent-sea5-1.cdninstagram.com/v/t51.82787-19/598989249_18412709296137983_7053597081563500536_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=110&ig_cache_key=GMHZsyP-5vL0QmpBAPgPU5MsaeNhbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=oe69UqVJ7AgQ7kNvwFu_ORK&_nc_oc=Adq1otU-XXGz8L_Np2dk_jptks9gurgRdBKVeKHB4Qr-o-YyTlveKIUxEev_-Qte6Bw&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_gid=8cSr3jqPQWtcqevM1AdjbA&_nc_ss=7a3ba&oh=00_Af23z1Gsijz6wU6WI0dO1Z-AolfQLqPCBzgcNg6G-_v-eQ&oe=69DA4D7C,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,💔💔,💔💔,v1,0,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
17903241069110965,👏👏👏 thank you,2025-03-08T12:40:35.000Z,jj6152974,https://scontent-sea1-1.cdninstagram.com/v/t51.89012-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-webp_s150x150&_nc_cat=1&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy5DMyJ9&_nc_ohc=UsKLEFO1RaIQ7kNvwFZVS-q&_nc_oc=Adqj298ePbalzWmwvF_qzTm5v0s9BAXKmpMWkX4pzon2AS8AdANknxoplsFoFbFAODA&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_gid=8cSr3jqPQWtcqevM1AdjbA&_nc_ss=7a3ba&oh=00_Af3oKeksCpO5XEd8RQzCvUxv8KCyhKaWHGeMplcj3kS1Cg&oe=69DA5199,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,👏👏👏 thank you,👏👏👏 thank you,v1,2,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
18052678126950546,These stories need to be captured at told again and again on repeat...thank you for the crucial work you have and continue to do..wishing you and your team the strength to hear this harrowing stories and the will to continue with this important work 😢,2025-03-08T12:18:58.000Z,angie.safari,https://scontent-sea5-1.cdninstagram.com/v/t51.2885-19/414724604_742003781311000_8755194381131670085_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=103&ig_cache_key=GPwxuBgYms432aICAEVi2RLnsoB5bkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy41NzQuQzMifQ%3D%3D&_nc_ohc=s_7uCzHJbXEQ7kNvwF_nAKy&_nc_oc=AdrYLs28cA7nBNc_a0hdGQalbbqPLJ__KI8Hol1cmwBkTdQpFqHHbatovi1A4KGDpRM&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_ss=7a3ba&oh=00_Af0ORW8_5cIlHdPzGgPYVVshmxqDzpa05ZZRTPD3BnRVGg&oe=69DA6BF0,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,These stories need to be captured at told again and again on repeat...thank you for the crucial work you have and continue to do..wishing you and your team the strength to hear this harrowing stories and the will to continue with this important work 😢,these stories need to be captured at told again and again on repeat...thank you for the crucial work you have and continue to do..wishing you and your team the strength to hear this harrowing stories and the will to continue with this important work 😢,v1,46,False,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
18041037578595449,"This story needs to be told a lot more, and it needs to be told well. This is amazing work you're doing here, Phil. I hope it the starting point of a much needed change.",2025-03-08T12:03:05.000Z,dian.ah668,https://scontent-sea5-1.cdninstagram.com/v/t51.82787-19/621796437_17933560464154171_4332465224402558728_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=107&ig_cache_key=GFXcDyU7HgZterY-AAhfP84qAiA8bmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=xx2Lkz7ekOMQ7kNvwEVG-c6&_nc_oc=AdpZbWxXpggWHQsKHiuTeOIFoHJfUqOFVyIJOpN9ymMsm9mA4Im0orbaAKkqNueYGpM&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_gid=8cSr3jqPQWtcqevM1AdjbA&_nc_ss=7a3ba&oh=00_Af2_MpyFFuxXN4s2brQ_DRe0h3QxEy1XrEGGbbNofRcWYQ&oe=69DA788A,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,"This story needs to be told a lot more, and it needs to be told well. This is amazing work you're doing here, Phil. I hope it the starting point of a much needed change.","this story needs to be told a lot more, and it needs to be told well. this is amazing work you're doing here, phil. i hope it the starting point of a much needed change.",v1,36,False,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
17958775163870579,💔💔❤️‍🩹❤️‍🩹,2025-03-08T11:47:38.000Z,damariswriter,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-19/69400507_1187545271455727_3067903179711578112_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=104&ig_cache_key=GLv3IgTvTw-uEDgEAAAAAACwYZMqbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=xTQA6CBlbj4Q7kNvwGlqPZQ&_nc_oc=AdqB6DWk5_sZ3gVAGqObdUYUeTCOgGJBrk8IviVTf_Nqr-yWutFlafW8z0gOvRavTL8&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_ss=7a3ba&oh=00_Af0UBUkDcsp2UUGPseg7Xrzv6dDxayJp7H82taShsZm-tA&oe=69DA64F4,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,💔💔❤️‍🩹❤️‍🩹,💔💔❤️‍🩹❤️‍🩹,v1,0,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
18111470629420052,😢,2025-03-08T11:46:53.000Z,fatherstudies_,https://scontent-sea5-1.cdninstagram.com/v/t51.2885-19/321921865_238535748497571_8284468293544850129_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=110&ig_cache_key=GEkjMBOjMI5u8tgAANEyuh0FWPhybkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=g6txZR90kh0Q7kNvwFEUwwi&_nc_oc=AdrdvsGpPRO5yu9Of46r6F_QdFbp9GI4Nxgb6pHAbymIGnRMocO5NaMaCzkfV3FcCY4&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_ss=7a3ba&oh=00_Af0AwEUkgcHXYCu5STjbWuYVmj9HOJ-jqQBfZ7dfs6SwDA&oe=69DA7569,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,😢,😢,v1,0,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
18062623705792416,Breaking but hopefull that these conversations will change the society ✊✊,2025-03-08T11:25:32.000Z,pambo_mel,https://scontent-sea5-1.cdninstagram.com/v/t51.2885-19/464726674_1711446259620396_6453670937239518745_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=102&ig_cache_key=GJIqsxssWlsijRQGABl_bD_GC5BZbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDI3LkMzIn0%3D&_nc_ohc=EBCgLLeM_kcQ7kNvwFCPFsc&_nc_oc=Adr-fe_LutrkK6bD_HZbdiv-VB6RqZWej2BPpFGXIYCb-c4-m4UNE-w3hKJesQybkuY&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_ss=7a3ba&oh=00_Af2zRl3HKj3qqfsy7M9E5i7M5gM7FxCb7KbSHnoa47z-zQ&oe=69DA530B,https://www.instagram.com/p/DG7lceTAQMW/,Instagram;A Happy Women's Day! Documentary announcement .xlsx,text,Breaking but hopefull that these conversations will change the society ✊✊,breaking but hopefull that these conversations will change the society ✊✊,v1,10,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
