author,comment,commentsCount,pageUrl,replyCount,title,type,videoID,voteCount,source_file,source_text_col,comment_text,comment_text_norm,mode,word_count,has_gender_hint,has_stance_hint,has_experience_hint,has_learning_hint,has_change_hint,has_reinforcement_hint,has_action_hint,has_info_hint,has_identity_hint,keep,keep_reason
@micente4028,Thank you Rix for sharing your journey to healing. I found your experiences relatable and inspiring. Bless you.,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,2,Youtube- Undoing my Father's damage.xlsx,comment,Thank you Rix for sharing your journey to healing. I found your experiences relatable and inspiring. Bless you.,thank you rix for sharing your journey to healing. i found your experiences relatable and inspiring. bless you.,v1,18,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@wanjikukariukiroyalty6515,Hugs❤️❤️❤️,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,1,Youtube- Undoing my Father's damage.xlsx,comment,Hugs❤️❤️❤️,hugs❤️❤️❤️,v1,1,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
@adhiambofm4475,Where is your dad now bro?,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,1,Youtube- Undoing my Father's damage.xlsx,comment,Where is your dad now bro?,where is your dad now bro?,v1,6,False,False,True,False,False,False,False,True,False,False,emoji_or_punct_only
@Rixpoet, @adhiambofm4475  he's around. We don't talk.,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,5,Youtube- Undoing my Father's damage.xlsx,comment, @adhiambofm4475  he's around. We don't talk.,@adhiambofm4475 he's around. we don't talk.,v1,8,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@Rixpoet,🙏🏿,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment,🙏🏿,🙏🏿,v1,0,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
@alalcelestine3219,❤,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment,❤,❤,v1,0,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
@nancywangui4733,"Sadly my mother gave me my first heartbreak 💔, became Mt first bully 😢 have never healed till date",175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment,"Sadly my mother gave me my first heartbreak 💔, became Mt first bully 😢 have never healed till date","sadly my mother gave me my first heartbreak 💔, became mt first bully 😢 have never healed till date",v1,17,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@lizokoth6556,Sorry Nicole,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,3,Youtube- Undoing my Father's damage.xlsx,comment,Sorry Nicole,sorry nicole,v1,2,False,False,True,False,False,False,False,False,False,False,too_few_words_v1
@Babyras254,"The father was probably cut from the patriarchal clothe? The ones that disregard women and their opinions? Probably beats them up as well? I mean if he could brutalize his son like this, what's the least he could do to a woman? Just thinking out loud. So you shouldn't and can't judge her.",175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,4,Youtube- Undoing my Father's damage.xlsx,comment,"The father was probably cut from the patriarchal clothe? The ones that disregard women and their opinions? Probably beats them up as well? I mean if he could brutalize his son like this, what's the least he could do to a woman? Just thinking out loud. So you shouldn't and can't judge her.","the father was probably cut from the patriarchal clothe? the ones that disregard women and their opinions? probably beats them up as well? i mean if he could brutalize his son like this, what's the least he could do to a woman? just thinking out loud. so you shouldn't and can't judge her.",v1,56,True,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
@furzzy013, @Babyras254  I agrée. He said they were used to screams from their house so could’ve been the case with the mother too.,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,2,Youtube- Undoing my Father's damage.xlsx,comment, @Babyras254  I agrée. He said they were used to screams from their house so could’ve been the case with the mother too.,@babyras254 i agrée. he said they were used to screams from their house so could've been the case with the mother too.,v1,23,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@nmnteamdknn8405, @Babyras254  no way I can watch my child being abused... I will intervened whatever happen I will take...even if it is to kill us.. hut I can't just sit and watch....,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,1,Youtube- Undoing my Father's damage.xlsx,comment, @Babyras254  no way I can watch my child being abused... I will intervened whatever happen I will take...even if it is to kill us.. hut I can't just sit and watch....,@babyras254 no way i can watch my child being abused... i will intervened whatever happen i will take...even if it is to kill us.. hut i can't just sit and watch....,v1,33,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@Lillyanne26,​ @Babyras254 he said the mom was frequently fighting with husband too😢,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment,​ @Babyras254 he said the mom was frequently fighting with husband too😢,​ @babyras254 he said the mom was frequently fighting with husband too😢,v1,11,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@shade_ofnite7autopsychogra411,If you've been listening to Rix for a while you'll learn that his mother was severely physically abused as well. He came from a very dysfunctional home. So I think the mother could do nothing because of fear and dread,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,1,Youtube- Undoing my Father's damage.xlsx,comment,If you've been listening to Rix for a while you'll learn that his mother was severely physically abused as well. He came from a very dysfunctional home. So I think the mother could do nothing because of fear and dread,if you've been listening to rix for a while you'll learn that his mother was severely physically abused as well. he came from a very dysfunctional home. so i think the mother could do nothing because of fear and dread,v1,42,True,False,True,True,False,False,False,True,False,False,emoji_or_punct_only
@magdalenamwalimo62,Emotional abuse comes first before physical abuse. One can’t understand why victims find it difficult to leave or act. It is called trauma bonding. So we can’t judge his mother but understand the sad story of leaving with abusive people in the name of love.,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment,Emotional abuse comes first before physical abuse. One can’t understand why victims find it difficult to leave or act. It is called trauma bonding. So we can’t judge his mother but understand the sad story of leaving with abusive people in the name of love.,emotional abuse comes first before physical abuse. one can't understand why victims find it difficult to leave or act. it is called trauma bonding. so we can't judge his mother but understand the sad story of leaving with abusive people in the name of love.,v1,47,True,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
@Lillyanne26,His mom was a victim too helpless 😢,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment,His mom was a victim too helpless 😢,his mom was a victim too helpless 😢,v1,7,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@lizokoth6556,Well said wangari,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment,Well said wangari,well said wangari,v1,3,False,False,True,False,False,False,False,False,False,False,not_substantive_v1
@carolinemutegi1056,"Ooh my, that must have been a depressed parent, so sorry for that and glad you are healing may God continue to guide you.",175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),comment,,5,Youtube- Undoing my Father's damage.xlsx,comment,"Ooh my, that must have been a depressed parent, so sorry for that and glad you are healing may God continue to guide you.","ooh my, that must have been a depressed parent, so sorry for that and glad you are healing may god continue to guide you.",v1,24,False,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
@Iamfree8005,Thank you for the story. It's awesome that you aspire to be the change that you want to see.👏👏👍,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),comment,,3,Youtube- Undoing my Father's damage.xlsx,comment,Thank you for the story. It's awesome that you aspire to be the change that you want to see.👏👏👍,thank you for the story. it's awesome that you aspire to be the change that you want to see.👏👏👍,v1,20,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@minkrasi,deep. Thanks for sharing,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),comment,,3,Youtube- Undoing my Father's damage.xlsx,comment,deep. Thanks for sharing,deep. thanks for sharing,v1,4,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@fredgori8510,"Your story has deeply touched me, Onyango. I almost stopped watching at that moment when your dad brought kerosene and a rope because I couldn't stand what was going to happen next. Wueeh. Glad your survived the many incidents and that you are going through therapy now. You are a winner, man.",175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),comment,,15,Youtube- Undoing my Father's damage.xlsx,comment,"Your story has deeply touched me, Onyango. I almost stopped watching at that moment when your dad brought kerosene and a rope because I couldn't stand what was going to happen next. Wueeh. Glad your survived the many incidents and that you are going through therapy now. You are a winner, man.","your story has deeply touched me, onyango. i almost stopped watching at that moment when your dad brought kerosene and a rope because i couldn't stand what was going to happen next. wueeh. glad your survived the many incidents and that you are going through therapy now. you are a winner, man.",v1,53,True,False,True,False,False,False,True,True,False,False,emoji_or_punct_only
@mercywanjiru7017,❤️,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,1,Undoing My Father’s Damage - Onyango Otieno (Rix poet),comment,,4,Youtube- Undoing my Father's damage.xlsx,comment,❤️,❤️,v1,0,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
@WanjiruMuya,Thanks Onyango for sharing your story with us😍❤️,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),comment,,8,Youtube- Undoing my Father's damage.xlsx,comment,Thanks Onyango for sharing your story with us😍❤️,thanks onyango for sharing your story with us😍❤️,v1,8,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@jaberasami5901,Francis onyiso harambe stars kiboko yao,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,1,Undoing My Father’s Damage - Onyango Otieno (Rix poet),comment,,4,Youtube- Undoing my Father's damage.xlsx,comment,Francis onyiso harambe stars kiboko yao,francis onyiso harambe stars kiboko yao,v1,6,False,False,True,False,False,False,False,False,False,True,substantive_v1
@loideferdinand6299,Notifications gang here from Namibia 🇳🇦,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,1,Undoing My Father’s Damage - Onyango Otieno (Rix poet),comment,,5,Youtube- Undoing my Father's damage.xlsx,comment,Notifications gang here from Namibia 🇳🇦,notifications gang here from namibia 🇳🇦,v1,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@EngageTalk,Wisdom right there!,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment,Wisdom right there!,wisdom right there!,v1,3,False,True,True,False,False,False,False,False,False,False,emoji_or_punct_only
@gladysyiga3149,Therapy centres should advertise. I don't know any,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment,Therapy centres should advertise. I don't know any,therapy centres should advertise. i don't know any,v1,9,False,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
@kakkoifly8980,"I'm so so sorry, this is the first time I've heard of you. I'm so sorry, may healing be your forever portion ❤",175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,1,Youtube- Undoing my Father's damage.xlsx,comment,"I'm so so sorry, this is the first time I've heard of you. I'm so sorry, may healing be your forever portion ❤","i'm so so sorry, this is the first time i've heard of you. i'm so sorry, may healing be your forever portion ❤",v1,25,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@monalisawm,"Thank you so much for sharing, for being vulnerable which is the strength you manifest I wish you all the best, happiness and more in life. Men do cry and have feelings,  this idea of society expecting boys or men to be strong while weak has really caused a lot of hurt and pain.",175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,1,Youtube- Undoing my Father's damage.xlsx,comment,"Thank you so much for sharing, for being vulnerable which is the strength you manifest I wish you all the best, happiness and more in life. Men do cry and have feelings,  this idea of society expecting boys or men to be strong while weak has really caused a lot of hurt and pain.","thank you so much for sharing, for being vulnerable which is the strength you manifest i wish you all the best, happiness and more in life. men do cry and have feelings, this idea of society expecting boys or men to be strong while weak has really caused a lot of hurt and pain.",v1,54,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@Rixpoet, @monalisawm  thank you lots. Bless you.,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment, @monalisawm  thank you lots. Bless you.,@monalisawm thank you lots. bless you.,v1,6,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@jennymayna5334,"Thanks for the courage to share... May we all find total healing,🙏",175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment,"Thanks for the courage to share... May we all find total healing,🙏","thanks for the courage to share... may we all find total healing,🙏",v1,12,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@AnnW-BlessedandKeptbyGod,"Thank you for your story. Grew up in a violent home as well. And forgiveness has been challenged by not forgetting. I try to but then along the way, he says something that reminds me of the past. May God protect us.",175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment,"Thank you for your story. Grew up in a violent home as well. And forgiveness has been challenged by not forgetting. I try to but then along the way, he says something that reminds me of the past. May God protect us.","thank you for your story. grew up in a violent home as well. and forgiveness has been challenged by not forgetting. i try to but then along the way, he says something that reminds me of the past. may god protect us.",v1,42,False,True,True,False,False,False,True,False,False,False,emoji_or_punct_only
@OfficialChings,My heart went out to you. May God complete His healing in you.,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment,My heart went out to you. May God complete His healing in you.,my heart went out to you. may god complete his healing in you.,v1,13,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@emilyomondi9247,"Each time I listen to your story , I get a boost of courage",175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment,"Each time I listen to your story , I get a boost of courage","each time i listen to your story , i get a boost of courage",v1,13,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@felistawangari8618,I listen to your story every time you share it. It is a healing balm. Thank you for sharing 🙏🏾,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment,I listen to your story every time you share it. It is a healing balm. Thank you for sharing 🙏🏾,i listen to your story every time you share it. it is a healing balm. thank you for sharing 🙏🏾,v1,19,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@omilnetwork,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,v1,0,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
@carolkanindo9548,Am out of words. 🫂,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment,Am out of words. 🫂,am out of words. 🫂,v1,4,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
@Rixpoet,Only for legends. 😅,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment,Only for legends. 😅,only for legends. 😅,v1,3,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
@EngageTalk,Hi Loide!! Happy new year!!,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment,Hi Loide!! Happy new year!!,hi loide!! happy new year!!,v1,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@monicawanjikumwaura6689,"Oh Rix, virtual hugs to you. You've always been such a beautiful soul and this was so heartbreaking to hear and encouraging at the same time. Thank you for finding the words to tell of your journey. May you always be submerged in love and hope ❤",175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment,"Oh Rix, virtual hugs to you. You've always been such a beautiful soul and this was so heartbreaking to hear and encouraging at the same time. Thank you for finding the words to tell of your journey. May you always be submerged in love and hope ❤","oh rix, virtual hugs to you. you've always been such a beautiful soul and this was so heartbreaking to hear and encouraging at the same time. thank you for finding the words to tell of your journey. may you always be submerged in love and hope ❤",v1,47,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@Rixpoet," @monicawanjikumwaura6689  🌻❤️ Love, always.",175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment," @monicawanjikumwaura6689  🌻❤️ Love, always.","@monicawanjikumwaura6689 🌻❤️ love, always.",v1,3,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@roseoketch2740,"Great story, thank you for sharing this. May God be your first friend always. 
He has turned your story from scar to star ⭐✨",175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment,"Great story, thank you for sharing this. May God be your first friend always. 
He has turned your story from scar to star ⭐✨","great story, thank you for sharing this. may god be your first friend always. he has turned your story from scar to star ⭐✨",v1,23,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@nduguabisai,Look how far you've come.,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment,Look how far you've come.,look how far you've come.,v1,6,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@janetadhiambo7721,Did he later on find the book? Did he apologize? Ohh dear! Hugs. You are a winner!,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment,Did he later on find the book? Did he apologize? Ohh dear! Hugs. You are a winner!,did he later on find the book? did he apologize? ohh dear! hugs. you are a winner!,v1,17,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@nellykaku9664,"Virtual hugs Rix. Your story is deep, may we as parents be safe haven to our kids n let them grow up in safe peaceful environments. Thank you for sharing🙏 Love n light to you always❤",175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment,"Virtual hugs Rix. Your story is deep, may we as parents be safe haven to our kids n let them grow up in safe peaceful environments. Thank you for sharing🙏 Love n light to you always❤","virtual hugs rix. your story is deep, may we as parents be safe haven to our kids n let them grow up in safe peaceful environments. thank you for sharing🙏 love n light to you always❤",v1,36,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@This_is_CKM,I can relate. 100%. Keep going.,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment,I can relate. 100%. Keep going.,i can relate. 100%. keep going.,v1,6,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@muthoniblessed155,May this never ever happen to anyone. God help us find the peace that is paramount,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment,May this never ever happen to anyone. God help us find the peace that is paramount,may this never ever happen to anyone. god help us find the peace that is paramount,v1,16,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@sun_770,Thank you. I relate with the abuse and I hope someday i can exhale,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment,Thank you. I relate with the abuse and I hope someday i can exhale,thank you. i relate with the abuse and i hope someday i can exhale,v1,14,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@Rixpoet, @sun_770 wishing you all the best.,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment, @sun_770 wishing you all the best.,@sun_770 wishing you all the best.,v1,6,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@Rixpoet, @sun_770 ❤,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment, @sun_770 ❤,@sun_770 ❤,v1,1,False,False,False,False,False,False,False,False,False,False,mentions_tags_only
@JoJoJoJo-bb8we,Hugs dear,175,https://www.youtube.com/watch?v=BCDdf4fSpYg,0,Undoing My Father’s Damage - Onyango Otieno (Rix poet),reply,,0,Youtube- Undoing my Father's damage.xlsx,comment,Hugs dear,hugs dear,v1,2,False,False,False,False,False,False,False,False,False,False,too_few_words_v1
